city,state_id,state_name,latitude,longitude,population,population_proper,density
Grassflat,PA,Pennsylvania,41.0031,-78.1113,,,254.1
Kelton,PA,Pennsylvania,39.8087,-75.878,,,576.3
Laurel Mountain Park,PA,Pennsylvania,40.2111,-79.185,163,163,487
Lenape,PA,Pennsylvania,39.9129,-75.6316,,,76.2
Slovan,PA,Pennsylvania,40.3595,-80.385,,,480.8
Macungie,PA,Pennsylvania,40.5165,-75.5545,3149,3149,1229
Warren,PA,Pennsylvania,41.8433,-79.1445,14680,9244,1225
Garrett,PA,Pennsylvania,39.8643,-79.0619,431,431,329
Tylersburg,PA,Pennsylvania,41.3838,-79.3202,,,79
West Middletown,PA,Pennsylvania,40.2432,-80.4253,137,137,130
Kratzerville,PA,Pennsylvania,40.8588,-76.8939,,,145.2
Forbes Road,PA,Pennsylvania,40.354,-79.5217,,,241
Port Carbon,PA,Pennsylvania,40.6969,-76.1666,1807,1807,925
Fort Loudon,PA,Pennsylvania,39.9219,-77.9073,,,288.9
New Columbia,PA,Pennsylvania,41.0424,-76.8763,,,298.1
Saltillo,PA,Pennsylvania,40.2117,-78.0062,345,345,528
Quarryville,PA,Pennsylvania,39.8957,-76.1617,7716,2748,821
Jefferson Hills,PA,Pennsylvania,40.2927,-79.9329,11307,11307,263
Burnside,PA,Pennsylvania,40.8133,-78.792,229,229,52
Sinking Spring,PA,Pennsylvania,40.3241,-76.0235,4086,4086,1255
Slatington,PA,Pennsylvania,40.7544,-75.6114,4281,4281,1251
Braddock,PA,Pennsylvania,40.4018,-79.8688,2118,2118,1452
Lemont Furnace,PA,Pennsylvania,39.9103,-79.6628,,,524.2
Nicholson,PA,Pennsylvania,41.6269,-75.7863,730,730,241
Cokeburg,PA,Pennsylvania,40.1001,-80.0656,614,614,674
Nescopeck,PA,Pennsylvania,41.0519,-76.2115,1541,1541,580
Orrtanna,PA,Pennsylvania,39.846,-77.359,,,202.2
Graceton,PA,Pennsylvania,40.5071,-79.1689,,,33.4
Madison,PA,Pennsylvania,40.2456,-79.6748,377,377,333
Cochranton,PA,Pennsylvania,41.5192,-80.047,1106,1106,356
Duquesne,PA,Pennsylvania,40.3732,-79.8501,5516,5516,1171
Swoyersville,PA,Pennsylvania,41.2975,-75.8799,4958,4958,900
Wyndmoor,PA,Pennsylvania,40.0856,-75.1941,,,1917.1
Walkers Mill,PA,Pennsylvania,40.3959,-80.1303,,,235.8
Landenberg,PA,Pennsylvania,39.7773,-75.7713,,,287.8
Wiconisco,PA,Pennsylvania,40.5742,-76.6773,,,675.9
Wyomissing Hills,PA,Pennsylvania,40.3376,-75.9797,,,1164.3
Pine Grove Mills,PA,Pennsylvania,40.7314,-77.8885,,,579.3
Donaldson,PA,Pennsylvania,40.6362,-76.4059,,,178.4
Kerrtown,PA,Pennsylvania,41.6266,-80.1695,,,244.9
Dallas,PA,Pennsylvania,41.3306,-75.9735,2768,2768,460
Scotland,PA,Pennsylvania,39.9697,-77.5844,,,380
Fairfield,PA,Pennsylvania,39.7891,-77.3698,508,508,292
Fallsington,PA,Pennsylvania,40.1873,-74.8188,,,603.1
Jeannette,PA,Pennsylvania,40.3277,-79.6139,9245,9245,1495
Bon Meade,PA,Pennsylvania,40.5462,-80.2401,,,695
Mont Alto,PA,Pennsylvania,39.8404,-77.5557,1730,1730,1187
Richfield,PA,Pennsylvania,40.6868,-77.114,,,405.5
North Belle Vernon,PA,Pennsylvania,40.132,-79.8643,1885,1885,1720
Reinholds,PA,Pennsylvania,40.2697,-76.1218,,,767.5
Heckscherville,PA,Pennsylvania,40.721,-76.2667,,,157.1
North Charleroi,PA,Pennsylvania,40.15,-79.9083,1270,1270,1907
Abington,PA,Pennsylvania,40.1207,-75.118,,,1402.5
Schaefferstown,PA,Pennsylvania,40.2969,-76.2938,,,552.3
Avon Heights,PA,Pennsylvania,40.3526,-76.375,,,186
Shiremanstown,PA,Pennsylvania,40.2223,-76.9559,1582,1582,2056
Lloydell,PA,Pennsylvania,40.3145,-78.6922,,,387.4
McConnellsburg,PA,Pennsylvania,39.932,-77.9958,1044,1044,1168
Homestead,PA,Pennsylvania,40.4074,-79.9097,3161,3161,2120
McKeansburg,PA,Pennsylvania,40.6823,-76.0196,,,189.5
Pennville,PA,Pennsylvania,39.788,-76.9906,,,1166.9
West Waynesburg,PA,Pennsylvania,39.9,-80.2006,,,164.4
Norwood,PA,Pennsylvania,39.8864,-75.2964,5880,5880,2921
Blue Ridge Summit,PA,Pennsylvania,39.7255,-77.4691,,,676.5
Oswayo,PA,Pennsylvania,41.9207,-78.0205,136,136,38
Girty,PA,Pennsylvania,40.6473,-79.4109,,,25.4
Belleville,PA,Pennsylvania,40.6059,-77.721,,,497
Hasson Heights,PA,Pennsylvania,41.4487,-79.6765,,,440.2
Plumsteadville,PA,Pennsylvania,40.3863,-75.1429,,,512.4
New Wilmington,PA,Pennsylvania,41.1174,-80.3323,2375,2221,813
Lansdowne,PA,Pennsylvania,39.9408,-75.276,10606,10606,3466
Marianna,PA,Pennsylvania,40.0128,-80.1121,475,475,93
Marianne,PA,Pennsylvania,41.2441,-79.431,,,486.9
Schubert,PA,Pennsylvania,40.4979,-76.2197,,,168.1
Mifflin,PA,Pennsylvania,40.5686,-77.4047,628,628,1391
Langhorne,PA,Pennsylvania,40.1777,-74.9212,1589,1589,1247
Bainbridge,PA,Pennsylvania,40.0915,-76.6581,,,1182.8
Swiftwater,PA,Pennsylvania,41.0954,-75.3249,,,160.5
Royalton,PA,Pennsylvania,40.1872,-76.7273,1019,1019,1299
Birdsboro,PA,Pennsylvania,40.2618,-75.81,5142,5142,1485
Willow Grove,PA,Pennsylvania,40.1495,-75.1178,,,1536.5
Trooper,PA,Pennsylvania,40.1489,-75.3995,,,999.6
Hudson,PA,Pennsylvania,41.2773,-75.8312,,,1432.7
Steelton,PA,Pennsylvania,40.2258,-76.8254,5910,5910,1203
Port Clinton,PA,Pennsylvania,40.5818,-76.0267,317,317,160
Throop,PA,Pennsylvania,41.4382,-75.5926,3928,3928,305
Shippenville,PA,Pennsylvania,41.2529,-79.4633,449,449,565
Gibsonia,PA,Pennsylvania,40.6322,-79.9684,,,301.6
Coburn,PA,Pennsylvania,40.8657,-77.4634,,,271.5
Hallstead,PA,Pennsylvania,41.9617,-75.7471,1219,1219,1127
Tafton,PA,Pennsylvania,41.4045,-75.183,,,60.2
West Mayfield,PA,Pennsylvania,40.7802,-80.3387,1201,1201,583
Cornwall,PA,Pennsylvania,40.2659,-76.4077,4288,4288,170
Falls,PA,Pennsylvania,41.4606,-75.8488,,,39.1
Economy,PA,Pennsylvania,40.6001,-80.2248,,,1250.5
Richlandtown,PA,Pennsylvania,40.4726,-75.3212,1305,1305,1935
Elco,PA,Pennsylvania,40.0812,-79.8815,317,317,443
Ivyland,PA,Pennsylvania,40.2083,-75.0733,1046,1046,1139
Pleasant Gap,PA,Pennsylvania,40.8673,-77.7438,,,1212
West Leechburg,PA,Pennsylvania,40.6338,-79.617,1257,1257,508
Arnold,PA,Pennsylvania,40.5789,-79.7653,4939,4939,2604
Duncansville,PA,Pennsylvania,40.4263,-78.4303,1193,1193,865
Palo Alto,PA,Pennsylvania,40.6861,-76.1699,994,994,367
Glassport,PA,Pennsylvania,40.3262,-79.8861,4377,4377,1068
Luxor,PA,Pennsylvania,40.3342,-79.4781,,,239.1
New Castle,PA,Pennsylvania,40.9956,-80.3458,39873,22142,1029
Upper Saint Clair,PA,Pennsylvania,40.3336,-80.0842,,,810.9
Schnecksville,PA,Pennsylvania,40.6693,-75.6116,,,624.7
Ellsworth,PA,Pennsylvania,40.1073,-80.0214,986,986,515
Vandergrift,PA,Pennsylvania,40.5994,-79.5748,4981,4981,1413
Fogelsville,PA,Pennsylvania,40.5832,-75.6327,,,96.3
Woodcock,PA,Pennsylvania,41.7541,-80.0846,157,157,90
McKees Rocks,PA,Pennsylvania,40.4688,-80.063,5951,5951,2174
Ackermanville,PA,Pennsylvania,40.835,-75.2226,,,213.2
Glenloch,PA,Pennsylvania,40.0301,-75.5847,,,50.6
Glenolden,PA,Pennsylvania,39.8996,-75.292,7153,7153,2833
Blooming Valley,PA,Pennsylvania,41.6797,-80.0397,331,331,65
Roseto,PA,Pennsylvania,40.8781,-75.2202,1548,1548,973
Republic,PA,Pennsylvania,39.9664,-79.8768,,,931.9
Kemblesville,PA,Pennsylvania,39.749,-75.8241,,,147.1
Indiana,PA,Pennsylvania,40.622,-79.1552,28820,13981,3068
Knauertown,PA,Pennsylvania,40.1715,-75.7269,,,72.7
Havertown,PA,Pennsylvania,39.9809,-75.3085,,,3095.9
South Heights,PA,Pennsylvania,40.5746,-80.2363,454,454,536
Columbia,PA,Pennsylvania,40.0347,-76.4943,10359,10359,1656
Parkville,PA,Pennsylvania,39.786,-76.9685,,,620.7
Verona,PA,Pennsylvania,40.505,-79.8419,2419,2419,1849
Falmouth,PA,Pennsylvania,40.1318,-76.7044,,,220.2
Paris,PA,Pennsylvania,40.4104,-80.5067,,,188.8
New Jerusalem,PA,Pennsylvania,40.4454,-75.753,,,140.7
Devault,PA,Pennsylvania,40.0746,-75.5352,,,11.8
Wexford,PA,Pennsylvania,40.6265,-80.0559,,,166
Easton,PA,Pennsylvania,40.6858,-75.2209,26978,26978,2456
Grill,PA,Pennsylvania,40.2999,-75.9345,,,812.2
Lynnwood,PA,Pennsylvania,40.1242,-79.8434,,,268.8
Centralia,PA,Pennsylvania,40.8047,-76.3439,10,10,16
Plum,PA,Pennsylvania,40.5024,-79.7496,27399,27399,370
Rose Valley,PA,Pennsylvania,39.8948,-75.3853,946,946,498
Blaine Hill,PA,Pennsylvania,40.2737,-79.875,,,931.3
Levittown,PA,Pennsylvania,40.1537,-74.853,,,2273.9
Montoursville,PA,Pennsylvania,41.2472,-76.9184,4514,4514,483
Meadowood,PA,Pennsylvania,40.8442,-79.894,,,1410.4
Wildwood,PA,Pennsylvania,40.5942,-79.9701,,,315.8
Smethport,PA,Pennsylvania,41.8071,-78.4435,1566,1566,369
Parker,PA,Pennsylvania,41.0907,-79.6846,820,820,331
Shamokin Dam,PA,Pennsylvania,40.8547,-76.8231,1720,1720,360
Port Trevorton,PA,Pennsylvania,40.6925,-76.8948,,,120.5
Gayly,PA,Pennsylvania,40.4442,-80.1467,,,241.8
Hereford,PA,Pennsylvania,40.4476,-75.5508,,,362.1
Flemington,PA,Pennsylvania,41.1273,-77.4703,1332,1332,1141
Neshaminy,PA,Pennsylvania,40.2296,-75.1388,,,432.2
Rew,PA,Pennsylvania,41.8992,-78.5388,,,91.9
Reiffton,PA,Pennsylvania,40.3126,-75.8662,,,874.9
Burlington,PA,Pennsylvania,41.7817,-76.6056,150,150,99
Strausstown,PA,Pennsylvania,40.4916,-76.1844,345,345,814
South Greensburg,PA,Pennsylvania,40.2782,-79.5473,2034,2034,1110
Friendsville,PA,Pennsylvania,41.9179,-76.0477,106,106,27
Sewickley,PA,Pennsylvania,40.5399,-80.1793,3833,3833,1480
Fayette City,PA,Pennsylvania,40.1007,-79.8392,578,578,1162
Sheffield,PA,Pennsylvania,41.701,-79.0298,,,336.5
Kreamer,PA,Pennsylvania,40.8003,-76.9709,,,224.8
Pottsgrove,PA,Pennsylvania,40.2644,-75.6093,,,1019.2
Pottstown,PA,Pennsylvania,40.2508,-75.6445,109052,22661,1793
York Springs,PA,Pennsylvania,40.0094,-77.1158,836,836,1500
Elwyn,PA,Pennsylvania,39.9079,-75.4102,,,830.6
Youngstown,PA,Pennsylvania,40.2798,-79.3659,314,314,1088
Callery,PA,Pennsylvania,40.7394,-80.038,387,387,278
Union Deposit,PA,Pennsylvania,40.2909,-76.6816,,,210.8
Trafford,PA,Pennsylvania,40.3847,-79.7575,3114,3114,829
Mohnton,PA,Pennsylvania,40.2871,-75.9869,3044,3044,1543
Hatfield,PA,Pennsylvania,40.2771,-75.2988,3318,3318,1994
Frackville,PA,Pennsylvania,40.7833,-76.2329,3672,3672,2383
Baldwin,PA,Pennsylvania,40.3691,-79.9668,19734,19734,1319
Langeloth,PA,Pennsylvania,40.3631,-80.4137,,,460.1
Markle,PA,Pennsylvania,40.5726,-79.6437,,,219.3
Haverford,PA,Pennsylvania,40.0132,-75.2944,,,1922.1
Trout Run,PA,Pennsylvania,41.3862,-77.0569,,,168.7
Newlonsburg,PA,Pennsylvania,40.4245,-79.6645,,,171.4
Barkeyville,PA,Pennsylvania,41.1955,-79.9822,202,202,25
New Salem,PA,Pennsylvania,39.9037,-76.7913,775,775,633
Mahaffey,PA,Pennsylvania,40.8746,-78.7276,349,349,314
Wylandville,PA,Pennsylvania,40.2099,-80.1263,,,29.1
Mount Penn,PA,Pennsylvania,40.3286,-75.8897,3152,3152,2831
Kaolin,PA,Pennsylvania,39.7987,-75.7272,,,154.8
Indian Lake,PA,Pennsylvania,40.0446,-78.8603,387,387,41
Gillett,PA,Pennsylvania,41.9512,-76.7944,,,117.3
York,PA,Pennsylvania,39.9651,-76.7315,232796,43859,3199
Loysville,PA,Pennsylvania,40.3656,-77.3444,,,204.4
Chester Springs,PA,Pennsylvania,40.0951,-75.6169,,,143.4
Roxbury,PA,Pennsylvania,40.1104,-77.6619,,,123.1
Byrnedale,PA,Pennsylvania,41.2915,-78.5022,,,186.4
Westmont,PA,Pennsylvania,40.3194,-78.9524,4876,4876,801
Lewistown,PA,Pennsylvania,40.5964,-77.573,21854,8215,1562
Freeburg,PA,Pennsylvania,40.7625,-76.9408,570,570,690
Penn Wynne,PA,Pennsylvania,39.9867,-75.2715,,,2445.6
Blackwell,PA,Pennsylvania,41.5565,-77.3791,,,6.5
King of Prussia,PA,Pennsylvania,40.0962,-75.3821,,,0
Fredonia,PA,Pennsylvania,41.3219,-80.2581,476,476,514
Joffre,PA,Pennsylvania,40.3809,-80.3532,,,280.7
Lebanon,PA,Pennsylvania,40.3412,-76.4228,77839,25726,2383
Hershey,PA,Pennsylvania,40.2806,-76.6458,,,636.4
Bath,PA,Pennsylvania,40.7279,-75.3919,2672,2672,1142
Roseville,PA,Pennsylvania,41.8638,-76.9575,187,187,151
Woodland Heights,PA,Pennsylvania,41.4108,-79.7047,,,388.7
Melrose Park,PA,Pennsylvania,40.0618,-75.1318,,,2076.9
Herndon,PA,Pennsylvania,40.7104,-76.8515,304,304,133
Federal,PA,Pennsylvania,40.3787,-80.1478,,,232.6
Media,PA,Pennsylvania,39.9198,-75.3888,5350,5350,2720
Topton,PA,Pennsylvania,40.5032,-75.7023,2055,2055,1139
Plainfield,PA,Pennsylvania,40.2012,-77.2833,,,322.3
Wolfdale,PA,Pennsylvania,40.1983,-80.3028,,,711.2
Aliquippa,PA,Pennsylvania,40.6155,-80.2548,9102,9102,837
Braddock Hills,PA,Pennsylvania,40.418,-79.8629,1844,1844,751
Snow Shoe,PA,Pennsylvania,41.0277,-77.9499,768,768,503
Beavertown,PA,Pennsylvania,40.7522,-77.1693,973,973,489
Chambersburg,PA,Pennsylvania,39.9315,-77.6556,51948,20691,1153
Youngsville,PA,Pennsylvania,41.8524,-79.3167,2787,1650,478
Summerville,PA,Pennsylvania,41.1163,-79.188,514,514,333
Ford City,PA,Pennsylvania,40.7693,-79.5327,2847,2847,1705
New Bethlehem,PA,Pennsylvania,41.0044,-79.3283,931,931,770
East Prospect,PA,Pennsylvania,39.971,-76.5214,2654,933,1127
Terre Hill,PA,Pennsylvania,40.1591,-76.0506,1397,1397,1187
Catasauqua,PA,Pennsylvania,40.6531,-75.4643,6544,6544,1957
Embreeville,PA,Pennsylvania,39.9301,-75.7344,,,135.1
Tuscarora,PA,Pennsylvania,40.7638,-76.0601,,,377.6
Nuangola,PA,Pennsylvania,41.158,-75.9773,671,671,246
Jonestown,PA,Pennsylvania,40.4129,-76.4807,1985,1985,1208
Sunrise Lake,PA,Pennsylvania,41.3136,-74.9638,,,489.5
Whitfield,PA,Pennsylvania,40.3358,-76.0048,,,1382
Hooversville,PA,Pennsylvania,40.1504,-78.9132,612,612,386
Yorklyn,PA,Pennsylvania,39.9929,-76.6428,,,1201.9
Baden,PA,Pennsylvania,40.6396,-80.2228,3998,3998,682
Bridgewater,PA,Pennsylvania,40.706,-80.3002,686,686,425
Morton,PA,Pennsylvania,39.9116,-75.3267,2690,2690,2899
Johnsonburg,PA,Pennsylvania,41.4913,-78.6791,2335,2335,312
Boyertown,PA,Pennsylvania,40.3323,-75.6376,4031,4031,1997
Irvona,PA,Pennsylvania,40.7736,-78.55,619,619,257
New Kensington,PA,Pennsylvania,40.5711,-79.7521,12592,12592,1231
Rouseville,PA,Pennsylvania,41.4704,-79.6847,491,491,212
Bakerton,PA,Pennsylvania,40.6028,-78.7447,,,146.8
Wyoming,PA,Pennsylvania,41.3058,-75.8416,3011,3011,808
Milltown,PA,Pennsylvania,39.9659,-75.5455,,,2626.3
Fairhope,PA,Pennsylvania,40.1151,-79.8389,,,588.9
Cowansburg,PA,Pennsylvania,40.2545,-79.7537,,,86.6
Oaks,PA,Pennsylvania,40.1318,-75.4596,,,358.6
Waverly,PA,Pennsylvania,41.5287,-75.7033,,,208.3
Ridgway,PA,Pennsylvania,41.4269,-78.7297,4148,3836,566
Wilkinsburg,PA,Pennsylvania,40.4442,-79.8733,15586,15586,2673
Defiance,PA,Pennsylvania,40.1599,-78.2319,,,205.9
Avon,PA,Pennsylvania,40.3429,-76.3794,,,832.6
Great Bend,PA,Pennsylvania,41.9736,-75.7459,678,678,895
Saint Clairsville,PA,Pennsylvania,40.156,-78.5108,75,75,958
Sarversville,PA,Pennsylvania,40.7195,-79.7556,,,102.6
Rome,PA,Pennsylvania,41.8575,-76.3414,412,412,305
Edwardsville,PA,Pennsylvania,41.2614,-75.9071,4702,4702,1567
Gordon,PA,Pennsylvania,40.7502,-76.3399,733,733,477
Webster,PA,Pennsylvania,40.1876,-79.8489,,,189.1
Hydetown,PA,Pennsylvania,41.6512,-79.7246,517,517,88
Ben Avon,PA,Pennsylvania,40.5058,-80.0814,1758,1758,1791
Bear Lake,PA,Pennsylvania,41.9934,-79.5014,159,159,88
Bressler,PA,Pennsylvania,40.2318,-76.8191,,,1544.1
Schoeneck,PA,Pennsylvania,40.2453,-76.1765,,,74.4
Hilliards,PA,Pennsylvania,41.0859,-79.8334,,,31.3
Emsworth,PA,Pennsylvania,40.5112,-80.0965,2396,2396,1626
Cambridge Springs,PA,Pennsylvania,41.8018,-80.0597,2566,2560,1133
Roslyn,PA,Pennsylvania,40.1318,-75.1377,,,2957.3
Fredericksburg,PA,Pennsylvania,40.4441,-76.4377,,,858.7
Coalmont,PA,Pennsylvania,40.2112,-78.2,107,107,344
Petersburg,PA,Pennsylvania,40.5726,-78.0507,468,468,543
Elizabeth,PA,Pennsylvania,40.2716,-79.8872,1485,1485,1674
Spring Hill,PA,Pennsylvania,40.3704,-78.6691,,,742.6
White Haven,PA,Pennsylvania,41.0566,-75.7801,1091,1091,345
Renovo,PA,Pennsylvania,41.3314,-77.7498,1218,1218,417
Williamsport,PA,Pennsylvania,41.2398,-77.0371,55100,28834,1275
Lewisberry,PA,Pennsylvania,40.1357,-76.8609,363,363,1009
Coudersport,PA,Pennsylvania,41.7758,-78.016,2449,2449,167
Sutersville,PA,Pennsylvania,40.2361,-79.8015,577,577,819
Sierra View,PA,Pennsylvania,41.0007,-75.4476,,,464.4
Franklintown,PA,Pennsylvania,40.076,-77.0296,490,490,756
Bellefonte,PA,Pennsylvania,40.9141,-77.7683,13126,6302,1315
Oreland,PA,Pennsylvania,40.1148,-75.1801,,,1398.2
Westfield,PA,Pennsylvania,41.9177,-77.5403,1044,1044,361
Marlin,PA,Pennsylvania,40.686,-76.2422,,,564.2
Star Junction,PA,Pennsylvania,40.061,-79.766,,,468.4
Wilmore,PA,Pennsylvania,40.3876,-78.717,217,217,252
Trees Mills,PA,Pennsylvania,40.4309,-79.5456,,,85.2
Julian,PA,Pennsylvania,40.8616,-77.9426,,,160.5
Hermitage,PA,Pennsylvania,41.231,-80.4412,15867,15867,209
Gringo,PA,Pennsylvania,40.564,-80.2714,,,384.9
Hannastown,PA,Pennsylvania,40.3537,-79.4967,,,216.1
Jerome,PA,Pennsylvania,40.2136,-78.9809,,,549.7
Erie,PA,Pennsylvania,42.1167,-80.0731,190443,98593,1989
Alsace Manor,PA,Pennsylvania,40.3972,-75.8546,,,296.3
Smithton,PA,Pennsylvania,40.1537,-79.7421,378,378,1428
Reynolds Heights,PA,Pennsylvania,41.3433,-80.4033,,,239.3
South Connellsville,PA,Pennsylvania,39.9946,-79.5807,1914,1914,444
Lake Heritage,PA,Pennsylvania,39.8092,-77.1857,,,789
Mifflinburg,PA,Pennsylvania,40.9202,-77.0463,4339,3521,753
Kulpsville,PA,Pennsylvania,40.244,-75.3407,,,557.8
East Side,PA,Pennsylvania,41.0621,-75.7595,299,299,100
Pringle,PA,Pennsylvania,41.2773,-75.9014,959,959,795
Wayne Heights,PA,Pennsylvania,39.7455,-77.5436,,,719.5
Laurelton,PA,Pennsylvania,40.8815,-77.2024,,,112
Dunnstown,PA,Pennsylvania,41.1484,-77.4202,,,787.2
Dunlo,PA,Pennsylvania,40.2935,-78.7178,,,327.5
Hawk Run,PA,Pennsylvania,40.9228,-78.2041,,,309.8
Fawn Grove,PA,Pennsylvania,39.7312,-76.4521,456,456,106
Tarentum,PA,Pennsylvania,40.6041,-79.7601,4419,4419,1393
Bear Rocks,PA,Pennsylvania,40.1265,-79.465,,,228.5
Farrell,PA,Pennsylvania,41.2113,-80.497,4736,4736,804
Shippensburg,PA,Pennsylvania,40.0485,-77.5227,17215,5559,1078
Towamensing Trails,PA,Pennsylvania,40.9946,-75.5828,,,305.9
Frizzleburg,PA,Pennsylvania,41.0744,-80.4491,,,73.6
Chester Hill,PA,Pennsylvania,40.8902,-78.2293,853,853,750
Glenshaw,PA,Pennsylvania,40.5391,-79.9735,,,1080.1
Concord,PA,Pennsylvania,40.2518,-77.7003,,,34.9
Stevens,PA,Pennsylvania,40.2141,-76.1605,,,457.7
Valley Green,PA,Pennsylvania,40.1567,-76.7947,,,433
Hendersonville,PA,Pennsylvania,40.3007,-80.1582,,,108.5
Friedensburg,PA,Pennsylvania,40.607,-76.2291,,,156.6
Gouglersville,PA,Pennsylvania,40.2701,-76.0192,,,264.9
Floradale,PA,Pennsylvania,39.9598,-77.2484,,,79.8
McEwensville,PA,Pennsylvania,41.0723,-76.8188,278,278,917
Philadelphia,PA,Pennsylvania,40.0076,-75.134,5591554,1567872,4511
Swissvale,PA,Pennsylvania,40.4207,-79.8858,8769,8769,2819
Caln,PA,Pennsylvania,39.995,-75.7843,,,379.1
Danville,PA,Pennsylvania,40.9615,-76.612,4618,4618,1146
Bakerstown Station,PA,Pennsylvania,40.6553,-79.9726,,,255.2
Old Orchard,PA,Pennsylvania,40.6577,-75.261,,,1173.5
Canadensis,PA,Pennsylvania,41.192,-75.2513,,,149.2
Black Lick,PA,Pennsylvania,40.4715,-79.1884,,,18.9
Ingram,PA,Pennsylvania,40.4449,-80.0684,3248,3248,2889
Ridley Park,PA,Pennsylvania,39.8785,-75.3251,7023,7023,2513
Taylorstown,PA,Pennsylvania,40.1566,-80.3869,,,80.9
Enon Valley,PA,Pennsylvania,40.8559,-80.4564,296,296,233
Gradyville,PA,Pennsylvania,39.9432,-75.4694,,,418.1
Harrison City,PA,Pennsylvania,40.3544,-79.6506,,,796.4
Tamaqua,PA,Pennsylvania,40.8033,-75.9344,14536,6797,274
East Troy,PA,Pennsylvania,41.7701,-76.7372,,,100.5
Allison,PA,Pennsylvania,39.9853,-79.8732,,,265.5
Pardeesville,PA,Pennsylvania,41.0007,-75.968,,,299.4
Chest Springs,PA,Pennsylvania,40.5782,-78.6102,142,142,284
Boalsburg,PA,Pennsylvania,40.7783,-77.7733,,,403.9
Trainer,PA,Pennsylvania,39.8244,-75.4032,1838,1838,669
Goldsboro,PA,Pennsylvania,40.1542,-76.7515,935,935,800
Pocono Ranch Lands,PA,Pennsylvania,41.1779,-74.9584,,,216.1
Southview,PA,Pennsylvania,40.332,-80.256,,,130.2
Weston,PA,Pennsylvania,40.9426,-76.1401,,,137.2
Townville,PA,Pennsylvania,41.6791,-79.8801,318,318,240
Yukon,PA,Pennsylvania,40.2139,-79.6864,,,266.3
New Brighton,PA,Pennsylvania,40.7355,-80.3091,5840,5840,2185
Hummelstown,PA,Pennsylvania,40.2656,-76.7128,4609,4609,1450
Green Hills,PA,Pennsylvania,40.1153,-80.3049,28,28,11
Commodore,PA,Pennsylvania,40.7154,-78.939,,,176.2
North Braddock,PA,Pennsylvania,40.4023,-79.8533,4740,4740,1226
Ephrata,PA,Pennsylvania,40.1811,-76.1812,13833,13833,1562
Maytown,PA,Pennsylvania,40.0791,-76.5791,,,1053
Southwest,PA,Pennsylvania,40.199,-79.5209,,,108.2
Dover,PA,Pennsylvania,40.0033,-76.8484,1986,1986,1412
Drexel Hill,PA,Pennsylvania,39.9495,-75.3039,,,3810.1
Harwick,PA,Pennsylvania,40.5562,-79.8054,,,1151.5
West Hills,PA,Pennsylvania,40.8289,-79.5452,,,89.7
West Reading,PA,Pennsylvania,40.3337,-75.947,4175,4175,2727
Fisher,PA,Pennsylvania,40.1701,-79.9078,,,242.4
Snydertown,PA,Pennsylvania,40.873,-76.6722,329,329,36
Rockhill,PA,Pennsylvania,40.2411,-77.8996,360,360,477
Presto,PA,Pennsylvania,40.3737,-80.1178,,,178.4
Fox Run,PA,Pennsylvania,40.7023,-80.0828,,,723.1
Mount Jewett,PA,Pennsylvania,41.7255,-78.6444,883,883,145
Bentleyville,PA,Pennsylvania,40.1178,-80.0044,2504,2504,261
Midway,PA,Pennsylvania,40.3687,-80.2912,887,887,778
Noxen,PA,Pennsylvania,41.4225,-76.0599,,,187.8
Pennside,PA,Pennsylvania,40.3384,-75.8781,,,2517.5
Orwin,PA,Pennsylvania,40.5839,-76.5314,,,293.7
Woodlyn,PA,Pennsylvania,39.8774,-75.3445,,,2180.8
Folsom,PA,Pennsylvania,39.8924,-75.3286,,,2228.2
Salix,PA,Pennsylvania,40.296,-78.7599,,,288.8
Manchester,PA,Pennsylvania,40.0614,-76.7194,2746,2746,1349
Masthope,PA,Pennsylvania,41.5154,-75.0257,,,23.2
Hometown,PA,Pennsylvania,40.8216,-75.9865,,,609.8
Bellwood,PA,Pennsylvania,40.6009,-78.3343,1768,1768,1615
Oak Hills,PA,Pennsylvania,40.8263,-79.9152,,,601.6
Penns Creek,PA,Pennsylvania,40.8631,-77.0563,,,590.2
Ohioville,PA,Pennsylvania,40.6872,-80.4783,3438,3438,56
Grantville,PA,Pennsylvania,40.3779,-76.6464,,,180.3
Bowmanstown,PA,Pennsylvania,40.8019,-75.6611,877,877,440
Talley Cavey,PA,Pennsylvania,40.5901,-79.9476,,,315.3
Chatwood,PA,Pennsylvania,39.9665,-75.5894,,,408.8
Van Voorhis,PA,Pennsylvania,40.1598,-79.9731,,,186.2
Marion Hill,PA,Pennsylvania,40.7303,-80.2959,,,1258
Clintonville,PA,Pennsylvania,41.2016,-79.8748,482,482,170
McAlisterville,PA,Pennsylvania,40.6381,-77.273,,,519.2
Jamison City,PA,Pennsylvania,41.2984,-76.3689,,,41.9
Wind Gap,PA,Pennsylvania,40.8484,-75.2917,2710,2710,782
Lehighton,PA,Pennsylvania,40.8306,-75.7165,5276,5276,1255
Lititz,PA,Pennsylvania,40.154,-76.3044,9210,9210,1529
Center Square,PA,Pennsylvania,40.1671,-75.2899,,,663.8
Berlin,PA,Pennsylvania,39.9215,-78.9509,2006,2006,845
Mather,PA,Pennsylvania,39.9357,-80.0752,,,630.9
Hopwood,PA,Pennsylvania,39.8773,-79.7017,,,400.3
Hahntown,PA,Pennsylvania,40.3184,-79.7184,,,403.4
Jessup,PA,Pennsylvania,41.4622,-75.5478,4458,4458,255
